YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,TopicTypeId,TopicId,MeasureId,StratificationID1,StratificationID2,StratificationID3,StratificationID4,SubMeasureID,DisplayOrder
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,23.9,,,1.2,21.6,26.2,"2,449",Overall,All Races,Age 25 and Older,12th Grade,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,4EDU,BRF24,24
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,23.7,,,1.2,21.4,26.0,"2,563",Overall,All Races,Age 20 and Older,12th Grade,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,4EDU,BRF24,24
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.7,,,1.9,11.9,19.5,603,Overall,American Indian/Alaska Native,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,8AGE,2RAC,6EDU,BRF22,22
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.8,,,0.8,16.3,19.3,"5,361",Overall,All Races,Age 25 and Older,> 12th Grade,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,5EDU,BRF24,24
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.9,,,0.8,16.4,19.4,"5,508",Overall,All Races,Age 20 and Older,> 12th Grade,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,5EDU,BRF24,24
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.2,,,0.7,16.8,19.6,"5,602",Female,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,20.5,,,1.3,18.0,23.0,"1,474",Female,All Races,18 to 44 Years,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,20.8,,,0.9,19.1,22.5,"4,989",Overall,White,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,8AGE,5RAC,6EDU,BRF22,22
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,29.8,,,1.9,26.1,33.5,"1,027",Overall,All Races,Age 25 and Older,< 12th Grade,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,3EDU,BRF24,24
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,27.5,,,1.2,25.1,29.9,"2,112",Overall,All Races,25 to 44 Years,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,2AGE,6RAC,6EDU,BRF23,23
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,24.9,,,1.0,22.9,26.9,"3,786",Male,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,2GEN,8AGE,6RAC,6EDU,BRF21,21
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,23.0,,,1.0,21.0,25.0,"3,345",Overall,Hispanic,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,8AGE,4RAC,6EDU,BRF22,22
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.5,,,0.9,19.8,23.2,"3,802",Overall,All Races,45 to 64 Years,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,3AGE,6RAC,6EDU,BRF23,23
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.5,,,0.6,20.3,22.7,"9,388",Overall,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,8AGE,6RAC,6EDU,BRF20,20
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,9.8,,,0.7,8.4,11.2,"2,941",Overall,All Races,65 Years and Older,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,4AGE,6RAC,6EDU,BRF23,23
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,9.1,,,3.8,1.6,16.6,70,Overall,Asian/Pacific Islander,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,8AGE,3RAC,6EDU,BRF22,22
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,32.7,,,6.2,20.6,44.8,123,Overall,African American,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,8AGE,1RAC,6EDU,BRF22,22
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,31.3,,,1.9,27.6,35.0,"1,074",Overall,All Races,Age 20 and Older,< 12th Grade,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,3EDU,BRF24,24
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.4,,,2.2,17.0,25.8,454,Overall,All Races,18 to 24 Years,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,110CSA,1GEN,1AGE,6RAC,6EDU,BRF23,23
2011,NM,New Mexico,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,54.0,,,1.4,51.3,56.7,"2,329",Female,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,101BEH,169QUP,3GEN,8AGE,6RAC,6EDU,BRF07,7
2011,NM,New Mexico,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,53.7,,,1.0,51.7,55.7,"4,446",Overall,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,101BEH,169QUP,1GEN,8AGE,6RAC,6EDU,BRF05,5
2011,NM,New Mexico,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,53.5,,,1.5,50.6,56.4,"2,117",Male,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2011,NM,New Mexico,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,53.4,,,2.6,48.3,58.5,628,Female,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,101BEH,167QUA,3GEN,8AGE,6RAC,6EDU,BRF10,10
2011,NM,New Mexico,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,54.5,,,2.0,50.6,58.4,"1,124",Overall,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,101BEH,167QUA,1GEN,8AGE,6RAC,6EDU,BRF08,8
2011,NM,New Mexico,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,55.4,,,3.0,49.6,61.2,496,Male,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,66.4,,,2.0,62.4,70.4,914,Female,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,63.1,,,1.6,59.9,66.3,"1,665",Overall,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF25,25
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,60.5,,,2.4,55.8,65.2,751,Male,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF25,25
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,33.6,,,2.0,29.6,37.6,914,Female,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF26,26
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,36.9,,,1.6,33.7,40.1,"1,665",Overall,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF26,26
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,39.5,,,2.4,34.8,44.2,751,Male,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF26,26
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,46.5,,,1.1,44.4,48.6,"3,786",Male,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,60.4,,,0.9,58.7,62.1,"5,602",Female,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF29,29
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,28.6,,,0.9,26.8,30.4,"3,786",Male,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,53.6,,,0.7,52.2,55.0,"9,388",Overall,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF29,29
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,24.9,,,0.6,23.8,26.0,"9,388",Overall,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,18.2,,,0.7,16.8,19.6,"5,602",Female,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,21.5,,,0.6,20.3,22.7,"9,388",Overall,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,24.9,,,1.0,22.9,26.9,"3,786",Male,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2011,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,21.4,,,0.7,20.1,22.7,"5,602",Female,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,,*,Data in these cells have been suppressed because of a small sample size,,,,,Overall,American Indian/Alaska Native,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,8AGE,2RAC,6EDU,BRF22,22
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,12.9,,,2.4,8.2,17.6,300,Overall,Asian/Pacific Islander,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,8AGE,3RAC,6EDU,BRF22,22
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,13.2,,,0.7,11.9,14.5,"4,717",Overall,All Races,Age 25 and Older,> 12th Grade,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,5EDU,BRF24,24
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,13.3,,,0.7,12.0,14.6,"4,958",Overall,All Races,Age 20 and Older,> 12th Grade,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,5EDU,BRF24,24
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.8,,,0.8,15.2,18.4,"4,575",Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,3GEN,8AGE,6RAC,6EDU,BRF21,21
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.4,,,1.7,14.1,20.7,977,Overall,Hispanic,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,8AGE,4RAC,6EDU,BRF22,22
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.9,,,0.8,16.3,19.5,"5,115",Overall,White,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,8AGE,5RAC,6EDU,BRF22,22
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.1,,,0.7,16.8,19.4,"7,669",Overall,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,8AGE,6RAC,6EDU,BRF20,20
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,19.2,,,1.4,16.4,22.0,"1,472",Female,All Races,18 to 44 Years,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,3GEN,5AGE,6RAC,6EDU,BRF45,45
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,19.5,,,1.0,17.6,21.4,"2,852",Overall,All Races,45 to 64 Years,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,3AGE,6RAC,6EDU,BRF23,23
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,19.5,,,1.0,17.5,21.5,"3,094",Male,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,2GEN,8AGE,6RAC,6EDU,BRF21,21
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,20.8,,,1.2,18.4,23.2,"2,128",Overall,All Races,25 to 44 Years,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,2AGE,6RAC,6EDU,BRF23,23
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.3,,,1.9,17.5,25.1,951,Overall,African American,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,8AGE,1RAC,6EDU,BRF22,22
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.6,,,2.6,16.5,26.7,462,Overall,All Races,18 to 24 Years,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,1AGE,6RAC,6EDU,BRF23,23
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,23.0,,,1.4,20.2,25.8,"1,696",Overall,All Races,Age 25 and Older,12th Grade,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,4EDU,BRF24,24
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,24.9,,,1.5,22.0,27.8,"1,788",Overall,All Races,Age 20 and Older,12th Grade,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,4EDU,BRF24,24
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,25.1,,,2.1,20.9,29.3,631,Overall,All Races,Age 25 and Older,< 12th Grade,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,3EDU,BRF24,24
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,26.2,,,2.1,22.0,30.4,665,Overall,All Races,Age 20 and Older,< 12th Grade,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,3EDU,BRF24,24
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,8.3,,,0.7,6.9,9.7,"2,101",Overall,All Races,65 Years and Older,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,110CSA,1GEN,4AGE,6RAC,6EDU,BRF23,23
2011,NY,New York,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,57.7,,,1.6,54.6,60.8,"1,935",Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,101BEH,169QUP,3GEN,8AGE,6RAC,6EDU,BRF07,7
2011,NY,New York,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,58.4,,,1.2,56.1,60.7,"3,474",Overall,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,101BEH,169QUP,1GEN,8AGE,6RAC,6EDU,BRF05,5
2011,NY,New York,Tobacco Use – Survey Data,Cessation (Adults),Percent of Former Smokers Among Ever Smokers,BRFSS,,%,Percentage,59.0,,,1.7,55.6,62.4,"1,539",Male,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,101BEH,169QUP,2GEN,8AGE,6RAC,6EDU,BRF06,6
2011,NY,New York,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,55.6,,,3.3,49.1,62.1,457,Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,101BEH,167QUA,3GEN,8AGE,6RAC,6EDU,BRF10,10
2011,NY,New York,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,58.5,,,2.3,53.9,63.1,798,Overall,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,101BEH,167QUA,1GEN,8AGE,6RAC,6EDU,BRF08,8
2011,NY,New York,Tobacco Use – Survey Data,Cessation (Adults),Quit Attempt in Past Year Among Every Day Cigarette Smokers,BRFSS,,%,Percentage,61.4,,,3.4,54.8,68.0,341,Male,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,101BEH,167QUA,2GEN,8AGE,6RAC,6EDU,BRF09,9
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,64.7,,,2.9,59.1,70.3,533,Male,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF25,25
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,66.9,,,1.9,63.2,70.6,"1,213",Overall,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF25,25
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Every Day,%,Percentage,69.2,,,2.3,64.6,73.8,680,Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF25,25
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,30.8,,,2.3,26.2,35.4,680,Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,166SSP,3GEN,8AGE,6RAC,6EDU,BRF26,26
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,33.1,,,1.9,29.4,36.8,"1,213",Overall,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,166SSP,1GEN,8AGE,6RAC,6EDU,BRF26,26
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Frequency,BRFSS,Some Days,%,Percentage,35.3,,,2.9,29.7,40.9,533,Male,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,166SSP,2GEN,8AGE,6RAC,6EDU,BRF26,26
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,25.4,,,0.7,24.1,26.7,"7,669",Overall,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF28,28
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,52.4,,,1.2,50.0,54.8,"3,094",Male,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF29,29
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,28.1,,,1.0,26.1,30.1,"3,094",Male,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF28,28
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,60.2,,,1.0,58.3,62.1,"4,575",Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF29,29
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Never,%,Percentage,56.4,,,0.8,54.9,57.9,"7,669",Overall,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF29,29
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,16.8,,,0.8,15.2,18.4,"4,575",Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF27,27
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,18.1,,,0.7,16.8,19.4,"7,669",Overall,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,165SSA,1GEN,8AGE,6RAC,6EDU,BRF27,27
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Current,%,Percentage,19.5,,,1.0,17.5,21.5,"3,094",Male,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,165SSA,2GEN,8AGE,6RAC,6EDU,BRF27,27
2011,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Smoking Status,BRFSS,Former,%,Percentage,23.0,,,0.8,21.5,24.5,"4,575",Female,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",BEH,100BEH,165SSA,3GEN,8AGE,6RAC,6EDU,BRF28,28
2011,NC,North Carolina,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,25.7,,,1.3,23.1,28.3,"3,097",Overall,All Races,Age 25 and Older,12th Grade,"(35.466220975000454, -79.15925046299964)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,4EDU,BRF24,24
2011,NC,North Carolina,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.6,,,0.8,15.0,18.2,"6,421",Overall,All Races,Age 25 and Older,> 12th Grade,"(35.466220975000454, -79.15925046299964)",BEH,100BEH,110CSA,1GEN,7AGE,6RAC,5EDU,BRF24,24
2011,NC,North Carolina,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.6,,,0.8,15.0,18.2,"6,589",Overall,All Races,Age 20 and Older,> 12th Grade,"(35.466220975000454, -79.15925046299964)",BEH,100BEH,110CSA,1GEN,6AGE,6RAC,5EDU,BRF24,24
2011,NC,North Carolina,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.6,,,2.6,11.5,21.7,527,Overall,Hispanic,All Ages,All Grades,"(35.466220975000454, -79.15925046299964)",BEH,100BEH,110CSA,1GEN,8AGE,4RAC,6EDU,BRF22,22
